StateCode,IssuerId,PlanId,Age,IndividualRate,Tobacco,RatingAreaId,BusinessYear
MA,10700,10700MA00300001-00,44,469.76,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,45,485.12,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,46,505.28,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,47,528.32,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,48,538.56,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,49,548.48,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,50,563.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,51,581.44,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,52,599.36,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,53,619.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,54,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,55,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,56,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,57,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,58,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,59,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,60,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,61,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,62,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,63,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10700,10700MA00300001-00,64,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
